x,y
7.916666666666667684e-02,3.186179088812765656e-03
8.000000000000000167e-02,3.542363999741640363e-03
8.083333333333334036e-02,3.145398741853793877e-03
8.166666666666666519e-02,2.744197038243621680e-03
8.250000000000000389e-02,2.375847335051084908e-03
8.333333333333334259e-02,2.047149268863324677e-03
8.416666666666666741e-02,2.908392622624794265e-03
8.500000000000000611e-02,3.251105748318891021e-03
8.583333333333334481e-02,2.884640976624079731e-03
8.666666666666666963e-02,2.513666624058858746e-03
8.750000000000000833e-02,2.172216630699133361e-03
8.833333333333333315e-02,1.867273532477755271e-03
8.916666666666667185e-02,2.627869121039436845e-03
9.000000000000001055e-02,2.960832283167962650e-03
9.083333333333333537e-02,2.625049464149311826e-03
9.166666666666667407e-02,2.284306959296920382e-03
9.250000000000001277e-02,1.969970889565428405e-03
9.333333333333333759e-02,1.688795895236358448e-03
9.416666666666667629e-02,1.666277526482010628e-03
9.500000000000000111e-02,2.704613812865677789e-03
9.583333333333333981e-02,2.428120044165176482e-03
9.666666666666667851e-02,2.122670714722696937e-03
9.750000000000000333e-02,1.831999591500544679e-03
9.833333333333334203e-02,1.568986081898101443e-03
9.916666666666666685e-02,1.334914362965397300e-03
1.000000000000000056e-01,2.462646259953914923e-03
1.008333333333333443e-01,2.212653051444976506e-03
1.016666666666666691e-01,1.933518673091501328e-03
1.025000000000000078e-01,1.665918340000710268e-03
1.033333333333333465e-01,1.422706772476494156e-03
1.041666666666666713e-01,1.205834849662080089e-03
1.050000000000000100e-01,2.192360284527509594e-03
1.058333333333333348e-01,1.964322981259529043e-03
1.066666666666666735e-01,1.711767986103358364e-03
1.075000000000000122e-01,1.469700130480677911e-03
1.083333333333333370e-01,1.249508712662204726e-03
1.091666666666666757e-01,1.053394255773379721e-03
1.100000000000000006e-01,1.902666661211047192e-03
1.108333333333333393e-01,1.698893931952382601e-03
1.116666666666666780e-01,1.474875240752051815e-03
1.125000000000000028e-01,1.260228789530865121e-03
1.133333333333333415e-01,1.064826264645801854e-03
1.141666666666666802e-01,8.903184960782854068e-04
1.150000000000000050e-01,1.604242535057241650e-03
1.158333333333333437e-01,1.425626453834839000e-03
1.166666666666666685e-01,1.231230268245122337e-03
1.175000000000000072e-01,1.045033718948882098e-03
1.183333333333333459e-01,8.752396689875281211e-04
1.191666666666666707e-01,7.236660176739078895e-04
1.200000000000000094e-01,1.304905841561627760e-03
1.208333333333333343e-01,1.151866475003350109e-03
1.216666666666666730e-01,9.867846621743154786e-04
1.225000000000000117e-01,8.288226738748502359e-04
1.233333333333333365e-01,6.846949826030497219e-04
1.241666666666666752e-01,5.558039789372996083e-04
1.250000000000000000e-01,1.005727795369374842e-03
1.258333333333333526e-01,8.779397357581912413e-04
1.266666666666666774e-01,7.419380387519696612e-04
1.275000000000000022e-01,6.121278995838293734e-04
1.283333333333333548e-01,4.936476018079767689e-04
1.291666666666666796e-01,3.882975883241767149e-04
1.300000000000000044e-01,7.095853573454524808e-04
1.308333333333333293e-01,6.070293673943570481e-04
1.316666666666666818e-01,4.998432375490843849e-04
1.325000000000000067e-01,3.976945298222291439e-04
1.333333333333333315e-01,3.052318679052289053e-04
1.341666666666666841e-01,2.234516069298537588e-04
1.350000000000000089e-01,4.181297931283948772e-04
1.358333333333333337e-01,3.401567550366143265e-04
1.366666666666666863e-01,2.609891670643244422e-04
1.375000000000000111e-01,1.873326108435870174e-04
1.383333333333333359e-01,1.208758187528264120e-04
1.391666666666666885e-01,6.176058884295039758e-05
1.400000000000000133e-01,1.280781038970420953e-04
1.408333333333333381e-01,7.267468259191102952e-05
1.416666666666666630e-01,2.100294236421939345e-05
1.425000000000000155e-01,2.573537374930880161e-05
1.433333333333333404e-01,6.773980928050862425e-05
1.441666666666666652e-01,1.048493914196432103e-04
1.450000000000000178e-01,1.372793025920301794e-04
1.458333333333333426e-01,1.656891126173102040e-04
1.466666666666666674e-01,1.910767731542934746e-04
1.475000000000000200e-01,2.133880116329535902e-04
1.483333333333333448e-01,2.326904316037911417e-04
1.491666666666666696e-01,2.494546913229474835e-04
1.500000000000000222e-01,2.640538013223845738e-04
1.508333333333333470e-01,2.793629808628811644e-04
1.516666666666666718e-01,2.929778434887514308e-04
1.524999999999999967e-01,3.035858157205699633e-04
1.533333333333333492e-01,3.122561511039439867e-04
1.541666666666666741e-01,3.195623576709601924e-04
1.549999999999999989e-01,3.258118445218441276e-04
1.558333333333333515e-01,3.312683810927765445e-04
1.566666666666666763e-01,3.361125893065099049e-04
1.575000000000000011e-01,3.404369948994812717e-04
1.583333333333333537e-01,3.442690830542636821e-04
1.591666666666666785e-01,3.476653102548311436e-04
1.600000000000000033e-01,3.506408629097607804e-04
1.608333333333333559e-01,3.533347543809198352e-04
1.616666666666666807e-01,3.558125913143747447e-04
1.625000000000000056e-01,3.581030840131265033e-04
1.633333333333333304e-01,3.601939132259719743e-04
1.641666666666666829e-01,3.620719676032711038e-04
1.650000000000000078e-01,3.637595006828070205e-04
1.658333333333333326e-01,3.653096216866240776e-04
1.666666666666666852e-01,3.667686043453353409e-04
1.675000000000000100e-01,3.680978430035870309e-04
1.683333333333333348e-01,3.693352935240927677e-04
1.691666666666666874e-01,3.705129701090003258e-04
1.700000000000000122e-01,3.716175601332403306e-04
1.708333333333333370e-01,3.726620484357730289e-04
1.716666666666666896e-01,3.736777008822374409e-04
1.725000000000000144e-01,3.746682493427425098e-04
1.733333333333333393e-01,3.742777458609979719e-04
1.741666666666666641e-01,3.743520892622547022e-04
1.750000000000000167e-01,3.752335682819103431e-04
1.758333333333333415e-01,3.764211789649500573e-04
1.766666666666666663e-01,3.777745682102149282e-04
1.775000000000000189e-01,3.791481864208715740e-04
1.783333333333333437e-01,3.805012663854204983e-04
1.791666666666666685e-01,3.817968980779002969e-04
1.800000000000000211e-01,3.830182484108735747e-04
1.808333333333333459e-01,3.841883789682693515e-04
1.816666666666666707e-01,3.853284974053172328e-04
1.825000000000000233e-01,3.864098806815569162e-04
1.833333333333333481e-01,3.874486638066551320e-04
1.841666666666666730e-01,3.884400933847224143e-04
1.850000000000000255e-01,3.893885777861632127e-04
1.858333333333333504e-01,3.902460467950727169e-04
1.866666666666666752e-01,3.909625532746838954e-04
1.875000000000000000e-01,3.915384545568610414e-04
1.883333333333333526e-01,3.920432610966424216e-04
1.891666666666666774e-01,3.925218409164891163e-04
1.900000000000000022e-01,3.943502972252661723e-04
1.908333333333333548e-01,3.961881808932280857e-04
1.916666666666666796e-01,4.002287092410450483e-04
1.925000000000000044e-01,4.013416428545468219e-04
1.933333333333333570e-01,3.974713369561551878e-04
1.941666666666666818e-01,3.914229950668047728e-04
1.950000000000000067e-01,3.848995014824983926e-04
1.958333333333333592e-01,3.785765051837360865e-04
1.966666666666666841e-01,3.766149189690511340e-04
1.975000000000000089e-01,3.784359975008235225e-04
1.983333333333333337e-01,3.841938579376177713e-04
1.991666666666666863e-01,3.941065712626468575e-04
2.000000000000000111e-01,4.058392416152901278e-04
2.008333333333333359e-01,4.175277567619033615e-04
2.016666666666666885e-01,4.285909804108597706e-04
2.025000000000000133e-01,4.386945776390239050e-04
2.033333333333333381e-01,4.478697557355197276e-04
2.041666666666666907e-01,4.561244354468647899e-04
2.050000000000000155e-01,4.638857843095405800e-04
2.058333333333333404e-01,4.707893532116695970e-04
2.066666666666666929e-01,4.767089197577983016e-04
2.075000000000000178e-01,4.818324968700944027e-04
2.083333333333333426e-01,4.863089371094730484e-04
2.091666666666666674e-01,4.901779880894709812e-04
2.100000000000000200e-01,4.935128393609212495e-04
2.108333333333333448e-01,4.965038679167745007e-04
2.116666666666666696e-01,4.992662247650923348e-04
2.125000000000000222e-01,5.017646243665460160e-04
2.133333333333333470e-01,5.026289652230152023e-04
2.141666666666666718e-01,5.032693919302805297e-04
2.150000000000000244e-01,5.045655587589396212e-04
2.158333333333333492e-01,5.061257947451184127e-04
2.166666666666666741e-01,5.077678812910928425e-04
2.175000000000000266e-01,5.093575221150268813e-04
2.183333333333333515e-01,5.108289542519473805e-04
2.191666666666666763e-01,5.094530783076108189e-04
2.200000000000000011e-01,5.080612493101492122e-04
2.208333333333333537e-01,5.083076504026526853e-04
2.216666666666666785e-01,5.092536395763789300e-04
2.225000000000000033e-01,5.104474889675129912e-04
2.233333333333333559e-01,5.116258217310628957e-04
2.241666666666666807e-01,5.127190735703069865e-04
2.250000000000000056e-01,5.137028470478725937e-04
2.258333333333333581e-01,5.146116732106002182e-04
2.266666666666666829e-01,5.154741017876530995e-04
2.275000000000000078e-01,5.162602876829897828e-04
2.283333333333333603e-01,5.168860205393448941e-04
2.291666666666666852e-01,5.174155761761291793e-04
2.300000000000000100e-01,5.178797571547161553e-04
2.308333333333333348e-01,5.183012177004901050e-04
2.316666666666666874e-01,5.187300587208141427e-04
2.325000000000000122e-01,5.191261501116404197e-04
2.333333333333333370e-01,5.194496537423400539e-04
2.341666666666666896e-01,5.197249959708944616e-04
2.350000000000000144e-01,5.199412952803608191e-04
2.358333333333333393e-01,5.201709288217381925e-04
2.366666666666666918e-01,5.204161373750611956e-04
2.375000000000000167e-01,5.205831279810854998e-04
2.383333333333333415e-01,5.205871830883953373e-04
2.391666666666666941e-01,5.204530253080075740e-04
2.400000000000000189e-01,5.203077335439383914e-04
2.408333333333333437e-01,5.201859298345682227e-04
2.416666666666666685e-01,5.201132875842115434e-04
2.425000000000000211e-01,5.200603869162728158e-04
2.433333333333333459e-01,5.205277840745208169e-04
2.441666666666666707e-01,5.208784678635663664e-04
2.450000000000000233e-01,5.208921448078969148e-04
2.458333333333333481e-01,5.208054357948925213e-04
2.466666666666666730e-01,5.208123136562367800e-04
2.475000000000000255e-01,5.207991213366039169e-04
2.483333333333333504e-01,5.207543305205457286e-04
2.491666666666666752e-01,5.209232556223117967e-04
2.500000000000000000e-01,5.196835940278822811e-04
2.508333333333333526e-01,5.168434555476468170e-04
2.516666666666667052e-01,5.117161186309206839e-04
2.525000000000000022e-01,5.023994513990989253e-04
2.533333333333333548e-01,4.894415401686296255e-04
2.541666666666667074e-01,4.753094092591173036e-04
2.550000000000000044e-01,4.613270184870582212e-04
2.558333333333333570e-01,4.480654004836809269e-04
2.566666666666667096e-01,4.390673238947432363e-04
2.575000000000000067e-01,4.343098085641794426e-04
2.583333333333333592e-01,4.316736379722029373e-04
2.591666666666666563e-01,4.299877042700619750e-04
2.600000000000000089e-01,4.286323336682639970e-04
2.608333333333333615e-01,4.276818743346980805e-04
2.616666666666666585e-01,4.270263437745719067e-04
2.625000000000000111e-01,4.265855865610312958e-04
2.633333333333333637e-01,4.263427815699196962e-04
2.641666666666666607e-01,4.261443013052384002e-04
2.650000000000000133e-01,4.259015083988147601e-04
2.658333333333333659e-01,4.256040628506714443e-04
2.666666666666666630e-01,4.251681486665528291e-04
2.675000000000000155e-01,4.246775436690669462e-04
2.683333333333333681e-01,4.241808866038691730e-04
2.691666666666666652e-01,4.236308749051443528e-04
2.700000000000000178e-01,4.230426762805511377e-04
2.708333333333333703e-01,4.224221903464168938e-04
2.716666666666666674e-01,4.217909865512471743e-04
2.725000000000000200e-01,4.211340884643273723e-04
2.733333333333333726e-01,4.204228389877019516e-04
2.741666666666666696e-01,4.196455482900001105e-04
2.750000000000000222e-01,4.188508321134640331e-04
2.758333333333333748e-01,4.180600761821943339e-04
2.766666666666666718e-01,4.172848988795143039e-04
2.775000000000000244e-01,4.164952896517073663e-04
2.783333333333333770e-01,4.156529157944670316e-04
2.791666666666666741e-01,4.146946263334070791e-04
2.800000000000000266e-01,4.121415624741632576e-04
2.808333333333333237e-01,4.097128815486691966e-04
2.816666666666666763e-01,4.083670223161922175e-04
2.825000000000000289e-01,4.075184808759922347e-04
2.833333333333333259e-01,4.068627177121569263e-04
2.841666666666666785e-01,4.062873532147557513e-04
2.850000000000000311e-01,4.057416164782996597e-04
2.858333333333333282e-01,4.052075562938531436e-04
2.866666666666666807e-01,4.046162408862431390e-04
2.875000000000000333e-01,4.039712390686850808e-04
2.883333333333333304e-01,4.032754694766816283e-04
2.891666666666666829e-01,4.025559796005459957e-04
2.900000000000000355e-01,4.018190493071968714e-04
2.908333333333333326e-01,4.010931757263442731e-04
2.916666666666666852e-01,4.003565048316679920e-04
2.925000000000000377e-01,3.996006605272981230e-04
2.933333333333333348e-01,3.993498223007277415e-04
2.941666666666666874e-01,3.990156786836948155e-04
2.950000000000000400e-01,3.983003836904550911e-04
2.958333333333333370e-01,3.974448702724467158e-04
2.966666666666666896e-01,3.972982056604196601e-04
2.975000000000000422e-01,3.970708503068022554e-04
2.983333333333333393e-01,3.978218136861182380e-04
2.991666666666666918e-01,3.982448383900921230e-04
3.000000000000000444e-01,3.975671534465330241e-04
3.008333333333333415e-01,3.964343522666850393e-04
3.016666666666666941e-01,3.951321960371016154e-04
3.025000000000000466e-01,3.937640818463064313e-04
3.033333333333333437e-01,3.923287959110058321e-04
3.041666666666666963e-01,3.909668203228478683e-04
3.049999999999999933e-01,3.897577901445968486e-04
3.058333333333333459e-01,3.885936186622841737e-04
3.066666666666666985e-01,3.874324788981871651e-04
3.074999999999999956e-01,3.862758949922740826e-04
3.083333333333333481e-01,3.850857060198141350e-04
3.091666666666667007e-01,3.838697287198995344e-04
3.099999999999999978e-01,3.826782801249399113e-04
3.108333333333333504e-01,3.828836579540779799e-04
3.116666666666667029e-01,3.830898531783577467e-04
3.125000000000000000e-01,4.477823259435477900e-04
3.133333333333333526e-01,4.445907563225152200e-04
3.141666666666667052e-01,4.387766920714321057e-04
3.150000000000000022e-01,4.320322210993792563e-04
3.158333333333333548e-01,4.252609478491487286e-04
3.166666666666667074e-01,4.192327894844497796e-04
3.175000000000000044e-01,6.058270730505614481e-04
3.183333333333333570e-01,5.946269365939608163e-04
3.191666666666667096e-01,5.772345247474385726e-04
3.200000000000000067e-01,5.581770440040662116e-04
3.208333333333333592e-01,5.393594747639694547e-04
3.216666666666667118e-01,5.217481027393060418e-04
3.225000000000000089e-01,8.218154703096712446e-04
3.233333333333333615e-01,7.946248913343750830e-04
3.241666666666667140e-01,7.559284328779980987e-04
3.250000000000000111e-01,7.152818662877163773e-04
3.258333333333333637e-01,6.775226510143524073e-04
3.266666666666666607e-01,6.432002225684766913e-04
3.275000000000000133e-01,1.055298240175171721e-03
3.283333333333333659e-01,1.012181685297866866e-03
3.291666666666666630e-01,9.566286456066058850e-04
3.300000000000000155e-01,8.985450559113655408e-04
3.308333333333333681e-01,8.423963229990706625e-04
3.316666666666666652e-01,7.902469986100463077e-04
3.325000000000000178e-01,1.309709579257292787e-03
3.333333333333333703e-01,1.247172559475770350e-03
3.341666666666666674e-01,1.170069276974131708e-03
3.350000000000000200e-01,1.090393362549563986e-03
3.358333333333333726e-01,1.013671438963894156e-03
3.366666666666666696e-01,9.423135962365227890e-04
3.375000000000000222e-01,1.568246722347773096e-03
3.383333333333333748e-01,1.487167101621552062e-03
3.391666666666666718e-01,1.389189973453861665e-03
3.400000000000000244e-01,1.288247347891197147e-03
3.408333333333333770e-01,1.190516745647548884e-03
3.416666666666666741e-01,1.100085453196520888e-03
3.425000000000000266e-01,1.831501701394902364e-03
3.433333333333333792e-01,1.731315860234051074e-03
3.441666666666666763e-01,1.612187271253223394e-03
3.450000000000000289e-01,1.490001882649618454e-03
3.458333333333333814e-01,1.372548606358453592e-03
3.466666666666666785e-01,1.263714143220156638e-03
3.475000000000000311e-01,2.099280589633435636e-03
3.483333333333333282e-01,1.979956042855190047e-03
3.491666666666666807e-01,1.839241292683251473e-03
3.500000000000000333e-01,1.695423335780327093e-03
3.508333333333333304e-01,1.557349081833253037e-03
3.516666666666666829e-01,1.429182647326395373e-03
3.525000000000000355e-01,2.367278621615713334e-03
3.533333333333333326e-01,2.228995298695724946e-03
3.541666666666666852e-01,2.068461347147967661e-03
3.550000000000000377e-01,1.904107168875204554e-03
3.558333333333333348e-01,1.745364323245363969e-03
3.566666666666666874e-01,1.597936931779323074e-03
3.575000000000000400e-01,2.637463090516771642e-03
3.583333333333333370e-01,2.480390881047020782e-03
3.591666666666666896e-01,2.301863492721639877e-03
3.600000000000000422e-01,2.119268929541792169e-03
3.608333333333333393e-01,1.944791457053998782e-03
3.616666666666666918e-01,1.782472617812780108e-03
3.625000000000000444e-01,2.220420514848197354e-03
3.633333333333333415e-01,2.770124748506597526e-03
3.641666666666666941e-01,2.589252173223171704e-03
3.650000000000000466e-01,2.390684954473357247e-03
3.658333333333333437e-01,2.194364524736130712e-03
3.666666666666666963e-01,2.008960998409284240e-03
3.675000000000000488e-01,2.451252796893616751e-03
3.683333333333333459e-01,3.071781431744837788e-03
3.691666666666666985e-01,2.870584055508499516e-03
3.700000000000000511e-01,2.649339305520834447e-03
3.708333333333333481e-01,2.424039895368952820e-03
3.716666666666667007e-01,2.203249095403798583e-03
3.724999999999999978e-01,2.636785023953910900e-03
3.733333333333333504e-01,3.304343436131485044e-03
3.741666666666667029e-01,3.059414627030173327e-03
3.750000000000000000e-01,2.793153371041709552e-03
3.758333333333333526e-01,2.527612073783015549e-03
3.766666666666667052e-01,2.274888020545090019e-03
3.775000000000000022e-01,2.713984672517392917e-03
3.783333333333333548e-01,3.445403908839780437e-03
3.791666666666667074e-01,3.186572756715134493e-03
3.800000000000000044e-01,2.909504110728578039e-03
3.808333333333333570e-01,2.633934553405957880e-03
3.816666666666667096e-01,2.371394892629626223e-03
3.825000000000000067e-01,2.835610142248416298e-03
3.833333333333333592e-01,3.637235093175981634e-03
3.841666666666667118e-01,3.367233553301202890e-03
3.850000000000000089e-01,3.076957654573559374e-03
3.858333333333333615e-01,2.789248292863847137e-03
3.866666666666667140e-01,2.514736299747371510e-03
3.875000000000000111e-01,3.003195630159377540e-03
3.883333333333333637e-01,3.868174253847398228e-03
3.891666666666667163e-01,3.583937508003369118e-03
3.900000000000000133e-01,3.277390867497987758e-03
3.908333333333333659e-01,2.973087648328407145e-03
3.916666666666667185e-01,2.682953864465858779e-03
3.925000000000000155e-01,3.195032216745912011e-03
3.933333333333333681e-01,4.108531904252788435e-03
3.941666666666666652e-01,3.809331094596453936e-03
3.950000000000000178e-01,3.486323213653640292e-03
3.958333333333333703e-01,3.165433631229954640e-03
3.966666666666666674e-01,2.872700997734407846e-03
3.975000000000000200e-01,3.417269407540486723e-03
3.983333333333333726e-01,4.329474393703974626e-03
3.991666666666666696e-01,4.014219397180394770e-03
4.000000000000000222e-01,3.675704088445169715e-03
4.008333333333333748e-01,3.340230451093953012e-03
4.016666666666666718e-01,3.083099254468206225e-03
4.025000000000000244e-01,3.663578469790317992e-03
4.033333333333333770e-01,4.568933694745414692e-03
4.041666666666666741e-01,4.238305608727326729e-03
4.050000000000000266e-01,3.883972159511587391e-03
4.058333333333333792e-01,3.532824855578871152e-03
4.066666666666666763e-01,3.310198035917858404e-03
4.075000000000000289e-01,3.925470581788660131e-03
4.083333333333333814e-01,4.621176235799323052e-03
4.091666666666666785e-01,4.475967693090926632e-03
4.100000000000000311e-01,4.112756165519798786e-03
4.108333333333333837e-01,3.747901427633784817e-03
4.116666666666666807e-01,3.557095143513193218e-03
4.125000000000000333e-01,4.203201616797924527e-03
4.133333333333333859e-01,4.438139523098428088e-03
4.141666666666666829e-01,4.736370286617079192e-03
4.150000000000000355e-01,4.367792228199448602e-03
4.158333333333333326e-01,3.992080643382792636e-03
4.166666666666666852e-01,3.837106366685122654e-03
4.175000000000000377e-01,4.516943097349799922e-03
4.183333333333333348e-01,4.406629521832241062e-03
4.191666666666666874e-01,5.016706651651820295e-03
4.200000000000000400e-01,4.635814286842617621e-03
4.208333333333333370e-01,4.244071676662398290e-03
4.216666666666666896e-01,4.123760050717470774e-03
4.225000000000000422e-01,4.837263927558088129e-03
4.233333333333333393e-01,4.464901646248780470e-03
4.241666666666666918e-01,5.296100170372535290e-03
4.250000000000000444e-01,4.901524403587506282e-03
4.258333333333333415e-01,4.495581628451026691e-03
4.266666666666666941e-01,4.413425904966004377e-03
4.275000000000000466e-01,5.111637658857268694e-03
4.283333333333333437e-01,4.784594894085686216e-03
4.291666666666666963e-01,5.586290038412477892e-03
4.300000000000000488e-01,5.169866765470966519e-03
4.308333333333333459e-01,4.736885423281978619e-03
4.316666666666666985e-01,4.683605018009621979e-03
4.325000000000000511e-01,5.213244401027247558e-03
4.333333333333333481e-01,5.041365323055443416e-03
4.341666666666667007e-01,5.779792494809403262e-03
4.350000000000000533e-01,5.319047561314106665e-03
4.358333333333333504e-01,4.843967359802610687e-03
4.366666666666667029e-01,4.812739662572671114e-03
4.375000000000000555e-01,5.229135986143874232e-03
4.383333333333333526e-01,5.175232582807716246e-03
4.391666666666667052e-01,5.870790864624901052e-03
4.400000000000000022e-01,5.401888467488027978e-03
4.408333333333333548e-01,4.922596555799453773e-03
4.416666666666667074e-01,4.951472328067664345e-03
4.425000000000000044e-01,5.291909257419673274e-03
4.433333333333333570e-01,5.373146196509795934e-03
4.441666666666667096e-01,6.031952735151915185e-03
4.450000000000000067e-01,5.557952091330765551e-03
4.458333333333333592e-01,5.073176982720551190e-03
4.466666666666667118e-01,5.160619815384165539e-03
4.475000000000000089e-01,5.386691165900697569e-03
4.483333333333333615e-01,5.634795558285553806e-03
4.491666666666667140e-01,6.247650027661224431e-03
4.500000000000000111e-01,5.764293111297186939e-03
4.508333333333333637e-01,5.270582959720286967e-03
4.516666666666667163e-01,5.415213521546869378e-03
4.525000000000000133e-01,5.571397371351417133e-03
4.533333333333333659e-01,5.936307676272799087e-03
4.541666666666667185e-01,6.493719744306778764e-03
4.550000000000000155e-01,5.997833785363569474e-03
4.558333333333333681e-01,5.541791551329167120e-03
4.566666666666667207e-01,5.689901965006536298e-03
4.575000000000000178e-01,5.775127158310017564e-03
4.583333333333333703e-01,6.253464339251572392e-03
4.591666666666667229e-01,6.748578561198509407e-03
4.600000000000000200e-01,6.239610825997181712e-03
4.608333333333333726e-01,5.837703868698690748e-03
4.616666666666666696e-01,5.976023389674426853e-03
4.625000000000000222e-01,5.974741027535449174e-03
4.633333333333333748e-01,6.584335999404327712e-03
4.641666666666666718e-01,6.919684397007562840e-03
4.650000000000000244e-01,6.498993415305823369e-03
4.658333333333333770e-01,6.203700237679010514e-03
4.666666666666666741e-01,6.285746896507411752e-03
4.675000000000000266e-01,6.223481537184823859e-03
4.683333333333333792e-01,6.933304964014785042e-03
4.691666666666666763e-01,7.023488951586943398e-03
4.700000000000000289e-01,6.775205446424806266e-03
4.708333333333333814e-01,6.559735490805706538e-03
4.716666666666666785e-01,6.612021271028748100e-03
4.725000000000000311e-01,6.456301529304684511e-03
4.733333333333333837e-01,7.303572584199747968e-03
4.741666666666666807e-01,7.124572434214502918e-03
4.750000000000000333e-01,7.069348219945014930e-03
4.758333333333333859e-01,6.898793048493374533e-03
4.766666666666666829e-01,6.546112880060359421e-03
4.775000000000000355e-01,6.121999388448058806e-03
4.783333333333333881e-01,5.623689211456107256e-03
4.791666666666666852e-01,5.082955842926910675e-03
4.800000000000000377e-01,4.543880016836476798e-03
4.808333333333333903e-01,4.044167320893807607e-03
4.816666666666666874e-01,3.602487125172949833e-03
4.825000000000000400e-01,3.217950416831798915e-03
4.833333333333333370e-01,2.884836101235159576e-03
4.841666666666666896e-01,2.596206957024909615e-03
4.850000000000000422e-01,2.345518536705135191e-03
4.858333333333333393e-01,2.127174073304836065e-03
4.866666666666666918e-01,1.936366541392061952e-03
